Scenario,dhw_flow_rate,equipment_density,heating_set_point,infiltration,lighting_density,NG_MAPE,NG_CV-RMSE,Elec_MAPE,Elec_CV-RMSE,TOE_MAPE,TOE_CV-RMSE
S1031,8.38e-05,5.0,21,0.2,5.0,0.3645518158437117,0.6125920514475971,0.25286718649575274,0.19128818180015483,0.19246943129158925,0.26552332510270416
S1410,8.38e-05,10.0,20,0.2,15.0,0.558315597889246,2.0501634103174284,1.9328279648383717,0.6247257641539715,0.29058044219476065,0.26593339701512686
S1404,8.38e-05,10.0,20,0.1,12.5,0.5680737440977631,2.2006148004598005,1.650518111602585,0.5860875334940819,0.2699991760151475,0.26604951906241414
S183,2.93e-05,6.25,23,0.2,10.0,0.5314180352371148,0.6486262570583997,0.9282815903733815,0.43945117803078376,0.17208845503036305,0.2661872078072327
S1850,0.000111,8.75,21,0.5,15.0,0.2707636457474327,0.5459665007587513,1.779510650723205,0.6044587043684015,0.3445318022873158,0.26639989725121027
S551,5.65e-05,5.0,22,0.1,5.0,0.4020349049573924,0.5903474956162199,0.2538408781520675,0.19081045642829347,0.20958115987951717,0.2665336138510916
S387,2.93e-05,8.75,23,0.3,7.5,0.47065620422471105,0.5053275515926566,0.9260134284654727,0.4388907667226218,0.19311783154889284,0.2666379813022222
S1773,0.000111,7.5,22,0.5,10.0,0.14213533406090512,0.19256539694778715,1.0640003816582138,0.4740546386371718,0.3240865535210452,0.2668745350825264
S34,2.93e-05,5.0,21,0.2,12.5,0.72104671781403,2.3402458508516673,1.0702698521579233,0.47541257669391046,0.17120399277155474,0.2669522582169322
S1303,8.38e-05,8.75,20,0.1,10.0,0.5477188597307717,1.9033240813928003,1.2176045852840789,0.5085448742511015,0.21707647498861335,0.26705351812635875
S481,2.93e-05,10.0,23,0.2,5.0,0.5166797366439722,0.605958869754599,0.7865688745590279,0.3986332509938689,0.16655609406605404,0.2672618244716634
S1574,0.000111,5.0,22,0.5,12.5,0.14179516429485348,0.19280632355032243,1.0637697878610515,0.47401660925836475,0.32469997124155187,0.2673118449500147
S1104,8.38e-05,6.25,20,0.1,12.5,0.5477203506277529,1.9031642932255934,1.2187452735755155,0.5088500492586542,0.21773466791852844,0.2673420126899397
S1175,8.38e-05,6.25,22,0.5,15.0,0.24649399607297737,0.28244177298630463,1.4925839246634125,0.5604865583105676,0.3455292632502515,0.26741433986548246
S1920,0.000111,10.0,20,0.4,15.0,0.376149374548519,1.0334040462031968,1.9246085237892887,0.6235100547052225,0.31919813900455124,0.2676900384745798
S182,2.93e-05,6.25,23,0.2,7.5,0.494271837498794,0.5536536486434572,0.6411693712673171,0.3511231050249756,0.18007589619718137,0.2679969327272962
S1760,0.000111,7.5,22,0.2,15.0,0.28554474943319136,0.6437364734865217,1.6453189609691428,0.5851237103682138,0.3259292937667932,0.2680097933922585
S782,5.65e-05,7.5,23,0.2,7.5,0.4034110638560264,0.48375046016098244,0.7861280204500695,0.3985115250039098,0.18656672572764002,0.26810009178035515
S1506,0.000111,5.0,20,0.2,5.0,0.2981988569339538,0.6290462832796121,0.25247873628755063,0.19045565314072102,0.17440397700989127,0.268145017332911
S1830,0.000111,8.75,21,0.1,15.0,0.4191491998674737,1.3903675030937184,1.7934322079270946,0.6066096186841978,0.2989736385114954,0.26821342773428447
S1107,8.38e-05,6.25,20,0.2,7.5,0.47044105311103174,1.1472101645539232,0.6401182761755909,0.35062801103692826,0.17165507921331846,0.2682952459325734
S582,5.65e-05,5.0,23,0.2,7.5,0.3655814978146268,0.43135423357949904,0.49885217936757514,0.29855154207588597,0.18841655074699157,0.2683380483888852
S287,2.93e-05,7.5,23,0.3,7.5,0.4535615369883676,0.4779276017433716,0.7840612494830931,0.3980095508075601,0.19014433610822049,0.26852118075537273
S1972,0.000111,10.0,22,0.5,7.5,0.14240238907400946,0.19404453520038895,1.0639411395074363,0.4740186272470997,0.32703903920111954,0.26873199150420285
S381,2.93e-05,8.75,23,0.2,5.0,0.49534249829246774,0.5552217293208395,0.6418915978303247,0.3512672879777051,0.17996512948251367,0.26876099201927245
S1430,8.38e-05,10.0,21,0.1,15.0,0.555502260091861,2.0498145432047004,1.9361112753590153,0.6251742506421457,0.29690403745098337,0.26883068818362077
S682,5.65e-05,6.25,23,0.2,7.5,0.38422655198989136,0.4562939156128116,0.6417577468919639,0.3512185930652166,0.18103156103705195,0.26937903089829085
S88,2.93e-05,5.0,23,0.3,10.0,0.4512533369057506,0.47337475994679246,0.7820951527961809,0.3973444098201603,0.19251134989385474,0.26938098358480356
S233,2.93e-05,7.5,21,0.2,10.0,0.7226644532066887,2.3681271612893635,1.0706252798369815,0.4755044008051259,0.1725092721794567,0.26963728004054
S1576,0.000111,5.0,23,0.1,5.0,0.2240249791035732,0.377192812214629,0.2537419476686534,0.18997582482393344,0.1794429574915312,0.26964699505672385
S1940,0.000111,10.0,21,0.3,15.0,0.36498004879980744,0.9823595946862682,1.9289673836256984,0.6241626713522932,0.32559901874177116,0.2697219331683369
S1959,0.000111,10.0,22,0.2,12.5,0.2856885021883625,0.6385688935522388,1.6452781229059754,0.5851099871555958,0.3286874463238451,0.2697636290280283
S1925,0.000111,10.0,20,0.5,15.0,0.3427585612190724,0.8388813261152938,1.9226253614943456,0.623291069539429,0.33251541072082536,0.2698249250394658
S330,2.93e-05,8.75,21,0.1,15.0,0.8098654866478592,5.035976210625749,1.7928027769882444,0.6064655082058626,0.24481751196960697,0.26986742733291846
S1176,8.38e-05,6.25,23,0.1,5.0,0.3058023992236795,0.42727550690654864,0.3637950635295007,0.2422397113224752,0.16929622529768196,0.2698852014113266
S432,2.93e-05,10.0,21,0.2,7.5,0.722984633403335,2.3734624015737493,1.0708618238814014,0.47557654731261634,0.17281165163570578,0.27006483653670643
S881,5.65e-05,8.75,23,0.2,5.0,0.3870071924771583,0.461211567005262,0.6420032880564194,0.3513550846130707,0.18111583190980127,0.2702239887467316
S430,2.93e-05,10.0,21,0.1,15.0,0.817097013660859,5.4511110695584195,1.9377537561737512,0.625491767266366,0.26281395579468786,0.2703292469238238
S1306,8.38e-05,8.75,20,0.2,5.0,0.47172030404606285,1.1566197225322874,0.6407249497101938,0.3508810047370747,0.1728843430382767,0.2705735904409853
S310,2.93e-05,8.75,20,0.2,15.0,0.8151188246271265,5.180614940477925,1.7903875713393278,0.6061800467263501,0.24171930749446566,0.2707111768909726
S1077,8.38e-05,5.0,23,0.1,7.5,0.3179398218133594,0.44618781263900986,0.5009209184277267,0.2990147518409842,0.17176212187223452,0.27076741732285786
S282,2.93e-05,7.5,23,0.2,7.5,0.5128419007978433,0.5963542250225006,0.7842477348299169,0.39786496803104515,0.17250598007250115,0.2712113637065063
S1801,0.000111,8.75,20,0.1,5.0,0.3808708628474038,1.0650942087485735,0.645292693066715,0.3523515079275886,0.17960186959510385,0.27121395964916356
S486,2.93e-05,10.0,23,0.3,5.0,0.4532532150636966,0.4795002107257366,0.7831431628968807,0.3976933393738664,0.1930001372636081,0.2714122964397838
S1305,8.38e-05,8.75,20,0.1,15.0,0.5723839729200727,2.2717800933883527,1.7933346112519688,0.6065861207954226,0.28545611827748735,0.27149453837863896
S1602,0.000111,6.25,20,0.1,7.5,0.38117599938805663,1.0670562323715171,0.645188606303797,0.3524233798253747,0.17984850654431636,0.27180822489261786
S1945,0.000111,10.0,21,0.4,15.0,0.32855276110077847,0.7811172525853703,1.925301723928923,0.6236431832508231,0.34440137164942586,0.27206287897921966
S687,5.65e-05,6.25,23,0.3,7.5,0.34336295537106487,0.3813130467457369,0.6389607838069377,0.35048590048934486,0.2065881196487167,0.27208200236921376
S210,2.93e-05,7.5,20,0.2,15.0,0.8057306853349254,4.682956837747636,1.6437985805539432,0.5847673642821121,0.22117400588466454,0.2723174096409754
S1915,0.000111,10.0,20,0.3,15.0,0.4042819997072213,1.2369325577049304,1.9288570225713837,0.6241473101619733,0.3148852162307881,0.27232937463861595
S981,5.65e-05,10.0,23,0.2,5.0,0.40368317518181773,0.4873855399053112,0.7849182503864648,0.3980632199952766,0.19006503770859842,0.27261627447506914
S89,2.93e-05,5.0,23,0.3,12.5,0.48706565422068976,0.5368425579209336,1.068336377603296,0.4750302035849435,0.20473262279453067,0.272840407681837
S777,5.65e-05,7.5,23,0.1,7.5,0.4618562767868752,0.6219120185778269,0.7888185199335496,0.39927415746210265,0.16736719474451336,0.2729374445164889
S1670,0.000111,6.25,22,0.4,15.0,0.17679997707609826,0.28535339192745074,1.49589773328557,0.5611140257714898,0.36818657516980435,0.27331788791898226
S152,2.93e-05,6.25,22,0.1,7.5,0.5639159944887701,1.1776324590045881,0.6433156370797984,0.3516736849387279,0.1949843360303419,0.2733394902945664
S1873,0.000111,8.75,22,0.5,10.0,0.14581663121989172,0.18843185911128113,1.207740447350184,0.506516129442783,0.3488970561962778,0.27339466636037446
S728,5.65e-05,7.5,21,0.1,10.0,0.6328379217733906,2.081433849788035,1.074416123223538,0.476441902246473,0.1826737897125504,0.2734053830553133
S1370,8.38e-05,8.75,22,0.4,15.0,0.31531752259576223,0.49959722824832925,1.7817092243237045,0.6047314932450013,0.36526799437607355,0.27342508749085725
S955,5.65e-05,10.0,22,0.1,15.0,0.5651767744866179,1.779597853746996,1.9366016328795101,0.6252690967802379,0.31049050376024784,0.27347349260878295
S975,5.65e-05,10.0,22,0.5,15.0,0.394215071677918,0.5821577706019543,1.923652223942551,0.6235024888921571,0.3662493540211967,0.2735779105312149
S1355,8.38e-05,8.75,22,0.1,15.0,0.4462989191542975,1.2063063497208473,1.792782565047155,0.606475402286466,0.31204987679533935,0.27366658296145646
S681,5.65e-05,6.25,23,0.2,5.0,0.35112747670480293,0.4124442456496302,0.36183622524397346,0.2414107387683788,0.203036948707313,0.2736799743915559
S1869,0.000111,8.75,22,0.4,12.5,0.17678257435268782,0.285130418669713,1.4955251784787402,0.5610200555911998,0.36899880847772,0.2738025221800472
S482,2.93e-05,10.0,23,0.2,7.5,0.546681848196157,0.6938635016882775,1.0704143102315107,0.47542025826425033,0.18611740360066706,0.2742438020683851
S1935,0.000111,10.0,21,0.2,15.0,0.3987613590166775,1.2170928376815737,1.933113387423021,0.6247897906904053,0.3197420880757274,0.27447059817092184
S1765,0.000111,7.5,22,0.3,15.0,0.24049105999696216,0.46216104982713707,1.6417941668591576,0.58451964012618,0.3604504146449203,0.27447598162967113
S188,2.93e-05,6.25,23,0.3,10.0,0.4676243935515183,0.5028007872705897,0.9246987877441599,0.43841661441028895,0.1996504109510848,0.2745149621444106
S83,2.93e-05,5.0,23,0.2,10.0,0.513791355510506,0.5989424715829534,0.7840762466384175,0.39780876343153343,0.17489831699978564,0.27454663237082844
S84,2.93e-05,5.0,23,0.2,12.5,0.5469252529317821,0.6934628548158621,1.0706921216255267,0.4755282456313269,0.18624521831546484,0.2746342401280787
S487,2.93e-05,10.0,23,0.3,7.5,0.48842717815445647,0.5400332984836839,1.0685526093025162,0.4750499235847589,0.20598239935986304,0.2748256026114681
S217,2.93e-05,7.5,20,0.4,7.5,0.6639291418800137,1.5716688514850343,0.7797974662322305,0.39663112065309786,0.1796606657773323,0.27484426495417547
S781,5.65e-05,7.5,23,0.2,5.0,0.3659720710923291,0.43814351159792236,0.4983107150247887,0.29834900379853585,0.19384101851203606,0.2748533679106188
S1276,8.38e-05,7.5,23,0.1,5.0,0.32399183561760075,0.4571138507545334,0.5015020464238297,0.29931718723676953,0.17333814052158222,0.27506480242627107
S1964,0.000111,10.0,22,0.3,12.5,0.24048214367140555,0.46052604702920963,1.6414891434884138,0.5844464441535457,0.3616262414526352,0.2751904761400421
S283,2.93e-05,7.5,23,0.2,10.0,0.5505206357655082,0.7054343705972248,1.0712522745223778,0.4757470045609712,0.185699115746369,0.2753717253938593
S1281,8.38e-05,7.5,23,0.2,5.0,0.27895021201129727,0.38475504048972664,0.498314574177441,0.29831615298648423,0.19666215761715097,0.2753772765880181
S187,2.93e-05,6.25,23,0.3,7.5,0.4384956647131959,0.45324105130118464,0.6391468369671792,0.35041698682882033,0.20858826740565584,0.275525677975354
S1755,0.000111,7.5,22,0.1,15.0,0.325702347442896,0.8356744374592626,1.6484283954730214,0.585612945140992,0.31752868256588673,0.27558043457244746
S409,2.93e-05,10.0,20,0.2,12.5,0.807298629479003,4.760000039034108,1.6464686039582148,0.5853766541064456,0.22402613305256555,0.27558802879894906
S386,2.93e-05,8.75,23,0.3,5.0,0.4398617364295842,0.45621602048522614,0.6397802863742248,0.35066397916670583,0.20762268848416,0.2756672868754257
S1954,0.000111,10.0,22,0.1,12.5,0.32727471819054216,0.8495810444320802,1.6504110906026064,0.5860636851206291,0.318362073242542,0.2758859083399266
S230,2.93e-05,7.5,21,0.1,15.0,0.8033016103639734,4.688087449158246,1.6498011672555986,0.5859245306166334,0.227806727142681,0.2760143426419298
S1776,0.000111,7.5,23,0.1,5.0,0.23290691489552093,0.39978055589852896,0.5008642916030571,0.29912594131736986,0.19758509460726015,0.27602144785369004
S56,2.93e-05,5.0,22,0.2,5.0,0.4549402561779885,0.5862621717853421,0.2529150361403467,0.1913731909639471,0.22014411516275714,0.2760841928259418
S429,2.93e-05,10.0,21,0.1,12.5,0.8031457205240767,4.689537982245045,1.6496681038080656,0.5858873229461613,0.22800448845989962,0.27615958339448443
S87,2.93e-05,5.0,23,0.3,7.5,0.42832704731626436,0.43235074969361964,0.4965911072160228,0.29796140723061004,0.21775894955772637,0.27644719169149384
S529,5.65e-05,5.0,21,0.1,12.5,0.6348402105013414,2.109791272697968,1.074940551435088,0.4766668100428728,0.18460962932730862,0.27689917626043803
S583,5.65e-05,5.0,23,0.2,10.0,0.40255255020622066,0.48830852665054597,0.78331912039635,0.39761661080554783,0.1940735992266092,0.27698864939201745
S1027,8.38e-05,5.0,21,0.1,7.5,0.4441153643853602,0.9950978968812555,0.498677200199711,0.29842955491728546,0.17552877665811964,0.2770001692746266
S281,2.93e-05,7.5,23,0.2,5.0,0.47382463352527376,0.5139771095807686,0.4984696534988631,0.2983034817738686,0.19683937502803697,0.277014292720354
S927,5.65e-05,10.0,21,0.1,7.5,0.6350009587840294,2.1108424701478503,1.0760443807385827,0.4769882901800345,0.18514998954108366,0.27701871453575155
S1203,8.38e-05,7.5,20,0.1,10.0,0.5392342219359048,1.7950098422192968,1.0745273849261545,0.47648936811126236,0.20542526133149464,0.27715145569751976
S288,2.93e-05,7.5,23,0.3,10.0,0.4884779086501751,0.5407014220466752,1.0678253058793457,0.4748685782860151,0.20780543601218804,0.27729319686460907
S383,2.93e-05,8.75,23,0.2,10.0,0.5657273449788658,0.7635274443571108,1.2146230693889886,0.507908483587551,0.20247498702940184,0.2773329599021791
S1674,0.000111,6.25,22,0.5,12.5,0.14660243452416447,0.1916144706377767,1.2068996984668001,0.5062674852693901,0.35491356211744246,0.27736299681481014
S1577,0.000111,5.0,23,0.1,7.5,0.23421936710492175,0.4016218061170497,0.5005525790219473,0.2990265096830394,0.19873068660030876,0.27739979511081203
S805,5.65e-05,8.75,20,0.1,15.0,0.703375844150924,3.5299856886106302,1.7931451634177398,0.6065520067652088,0.2714797588792607,0.2774995994753175
S705,5.65e-05,7.5,20,0.1,15.0,0.6976361761232482,3.3556507844595362,1.6481312860566648,0.5855399372733952,0.2542680676759633,0.27778960310939577
S1004,8.38e-05,5.0,20,0.1,12.5,0.5396432265875228,1.8000576974780746,1.0736256342460897,0.4762695663455211,0.20521500547099378,0.2778183329620042
S1082,8.38e-05,5.0,23,0.2,7.5,0.2816668663240494,0.3902075896561718,0.4989819554434169,0.29854425158181247,0.19844428625601693,0.2780286009217716
S351,2.93e-05,8.75,22,0.1,5.0,0.5666339994562967,1.2130117685228607,0.6448857614122364,0.35217428745608126,0.19559068252619757,0.2781510739154756
S1474,8.38e-05,10.0,22,0.5,12.5,0.2565307734334551,0.3203153787861989,1.6365313337143539,0.5836959955433859,0.3735772581835339,0.27822340579633875
S577,5.65e-05,5.0,23,0.1,7.5,0.4266195063983425,0.5326419377694014,0.5007157123008812,0.2990690725001548,0.16903446124019594,0.2782637369286904
S416,2.93e-05,10.0,20,0.4,5.0,0.6664414987438926,1.5967028985994953,0.7802319485444977,0.39685769895707035,0.18146186654503058,0.2784780728097021
S1805,0.000111,8.75,20,0.1,15.0,0.44271759277201156,1.5953227085193262,1.7937590837076023,0.6066805759328672,0.3110816362305492,0.2786333957918162
S184,2.93e-05,6.25,23,0.2,12.5,0.5647978811911937,0.7588411437265498,1.2143428413535649,0.5078266908608443,0.2038906835875316,0.2787008803056301
S82,2.93e-05,5.0,23,0.2,7.5,0.4746296595330463,0.5164380658688641,0.4978471819087191,0.29825775579856884,0.19788367390194464,0.2788201517972136
S1275,8.38e-05,7.5,22,0.5,15.0,0.2547482809896928,0.315702849118227,1.6357741985888732,0.5835242910482605,0.37469763948709306,0.2788450351426215
S882,5.65e-05,8.75,23,0.2,7.5,0.4239509967331205,0.5274610923996268,0.9283383444930776,0.439483600654049,0.2046476441581957,0.2788671402417247
S1402,8.38e-05,10.0,20,0.1,7.5,0.5402316738396663,1.807333807596959,1.0747180434505081,0.47656739021247235,0.2063483129178075,0.2789361693987205
S1376,8.38e-05,8.75,23,0.1,5.0,0.33639162121739624,0.4794542606445883,0.6434980501162061,0.3516421986768068,0.18450999810788407,0.27902847101774225
S137,2.93e-05,6.25,21,0.3,7.5,0.6277540482183669,1.2892496116311256,0.6386715233539503,0.3502996350695293,0.1962718872507967,0.27903015214293936
S905,5.65e-05,10.0,20,0.1,15.0,0.7072249234107676,3.654776991140007,1.9367232846303235,0.6252911870020827,0.28628374664991485,0.2790380670193449
S1181,8.38e-05,6.25,23,0.2,5.0,0.2934763533719171,0.3818217968069261,0.36177343935819883,0.24146506081410027,0.20146300451756016,0.2791122386411602
S1460,8.38e-05,10.0,22,0.2,15.0,0.41925879895067136,1.0267535418689622,1.9337272103427523,0.6249024812407992,0.3355874961396708,0.2794281986305361
S677,5.65e-05,6.25,23,0.1,7.5,0.44726306288679635,0.5817845207409196,0.6448450923594526,0.35219832891767566,0.16328297763150337,0.2794575054405631
S286,2.93e-05,7.5,23,0.3,5.0,0.42955063313793734,0.43672533196003593,0.4972740030087614,0.29804652193112463,0.21961642516758131,0.27947763014284005
S1465,8.38e-05,10.0,22,0.3,15.0,0.3775570240285129,0.7714084094543735,1.9286517955509945,0.6241102447195965,0.35749068110197185,0.2795615316863449
S1182,8.38e-05,6.25,23,0.2,7.5,0.2850989481811213,0.39951679914184296,0.6405190091530016,0.3508480584133884,0.20655054299455666,0.2795968209007905
S907,5.65e-05,10.0,20,0.2,7.5,0.6401398582995824,2.141998117685668,1.071313487698765,0.4757325967950854,0.18758510678692866,0.27963496725640635
S1676,0.000111,6.25,23,0.1,5.0,0.23410053712873344,0.3991659885982574,0.3635155312618252,0.24227793312817872,0.1916569486265635,0.2798571045042884
S509,5.65e-05,5.0,20,0.2,12.5,0.6402683163074168,2.1436053490675393,1.0715724547460055,0.475816883927314,0.18779797942566898,0.27988032208579494
S1910,0.000111,10.0,20,0.2,15.0,0.42747781912242216,1.4401305676950513,1.931348378521397,0.6244416244739467,0.3171187170802766,0.2800678435452542
S1381,8.38e-05,8.75,23,0.2,5.0,0.287778987156686,0.40400451610961463,0.6421112458592463,0.351404955221759,0.2063616196926822,0.2802453308128108
S1405,8.38e-05,10.0,20,0.1,15.0,0.5762836381927586,2.33883624928876,1.937314247793277,0.6254127600025845,0.3074531628242276,0.2803904168392677
S1177,8.38e-05,6.25,23,0.1,7.5,0.3376833950646607,0.481587026618397,0.643694661053824,0.35177950441321776,0.18545498791484785,0.2804546888513805
S683,5.65e-05,6.25,23,0.2,10.0,0.42027552319200323,0.5204810462741392,0.9269446183575392,0.4390155101067187,0.2065901256775209,0.2804646645391346
S189,2.93e-05,6.25,23,0.3,12.5,0.5084951594705178,0.5848580160668999,1.2125836865988555,0.5075313043394379,0.2237827117280652,0.2805978716246896
