Scenario,ground_r_value,infiltration,heating_set_point,cooling_set_point,heating_cop,cooling_cop,equipment_density,lighting_density,occupant_density,scheduled_ventilation_ach,dhw_flow_rate,Total Operational Energy,Natural Gas,Electricity
S1266,0.575,0.1,20,26,0.95,5.5,15,5,0.013,0.1,0.000709,40100466.45,15673422.27,24427044.17
S1267,0.575,0.1,20,26,0.95,5.5,15,5,0.013,1,1.58E-05,25545320.66,1142809.48,24402511.18
S1268,0.575,0.1,20,26,0.95,5.5,15,5,0.013,1,0.000709,40214404.46,15806309.23,24408095.23
S1269,0.575,0.1,20,26,0.95,5.5,15,5,0.103,0.1,1.58E-05,26328982.26,1662250.024,24666732.24
S1270,0.575,0.1,20,26,0.95,5.5,15,5,0.103,0.1,0.000709,40997645.15,16341512.84,24656132.32
S1271,0.575,0.1,20,26,0.95,5.5,15,5,0.103,1,1.58E-05,26483498.87,1849185.592,24634313.28
S1272,0.575,0.1,20,26,0.95,5.5,15,5,0.103,1,0.000709,41159433.6,16522200.57,24637233.03
S1273,0.575,0.1,20,26,0.95,5.5,15,15,0.013,0.1,1.58E-05,36894480.78,469468.7091,36425012.07
S1274,0.575,0.1,20,26,0.95,5.5,15,15,0.013,0.1,0.000709,51554652.97,15145331.01,36409321.97
S1275,0.575,0.1,20,26,0.95,5.5,15,15,0.013,1,1.58E-05,36904051.43,513100.9583,36390950.47
S1276,0.575,0.1,20,26,0.95,5.5,15,15,0.013,1,0.000709,51571141.26,15183680.31,36387460.95
S1277,0.575,0.1,20,26,0.95,5.5,15,15,0.103,0.1,1.58E-05,37402025.17,754915.1762,36647110
S1278,0.575,0.1,20,26,0.95,5.5,15,15,0.103,0.1,0.000709,52082492.88,15426396.68,36656096.2
S1279,0.575,0.1,20,26,0.95,5.5,15,15,0.103,1,1.58E-05,37468032.39,844314.7786,36623717.61
S1280,0.575,0.1,20,26,0.95,5.5,15,15,0.103,1,0.000709,52148958.82,15531038.43,36617920.39
S1281,0.575,0.1,22.9,23.1,0.8,4.5,5,5,0.013,0.1,1.58E-05,31050087.21,17401080.93,13649006.28
S1282,0.575,0.1,22.9,23.1,0.8,4.5,5,5,0.013,0.1,0.000709,45811929.29,32161920.06,13650009.23
S1283,0.575,0.1,22.9,23.1,0.8,4.5,5,5,0.013,1,1.58E-05,31818962.06,18173538.45,13645423.61
S1284,0.575,0.1,22.9,23.1,0.8,4.5,5,5,0.013,1,0.000709,46487004.43,32856207.07,13630797.36
S1285,0.575,0.1,22.9,23.1,0.8,4.5,5,5,0.103,0.1,1.58E-05,34091338.22,19930998,14160340.22
S1286,0.575,0.1,22.9,23.1,0.8,4.5,5,5,0.103,0.1,0.000709,46984849.54,32823542.66,14161306.88
S1287,0.575,0.1,22.9,23.1,0.8,4.5,5,5,0.103,1,1.58E-05,34886258.93,20746579.87,14139679.07
S1288,0.575,0.1,22.9,23.1,0.8,4.5,5,5,0.103,1,0.000709,49504247.28,35360232.95,14144014.34
S1289,0.575,0.1,22.9,23.1,0.8,4.5,5,15,0.013,0.1,1.58E-05,38823423.1,12995418.17,25828004.94
S1290,0.575,0.1,22.9,23.1,0.8,4.5,5,15,0.013,0.1,0.000709,53421550.8,27574529.02,25847021.79
S1291,0.575,0.1,22.9,23.1,0.8,4.5,5,15,0.013,1,1.58E-05,39320252.62,13493914.62,25826338.01
S1292,0.575,0.1,22.9,23.1,0.8,4.5,5,15,0.013,1,0.000709,53796476.12,27970363.01,25826113.11
S1293,0.575,0.1,22.9,23.1,0.8,4.5,5,15,0.103,0.1,1.58E-05,41420856.85,15074272.38,26346584.47
S1294,0.575,0.1,22.9,23.1,0.8,4.5,5,15,0.103,0.1,0.000709,56282262.24,29934681.22,26347581.03
S1295,0.575,0.1,22.9,23.1,0.8,4.5,5,15,0.103,1,1.58E-05,42083441.19,15729795.29,26353645.9
S1296,0.575,0.1,22.9,23.1,0.8,4.5,5,15,0.103,1,0.000709,56827758.96,30487070.6,26340688.36
S1297,0.575,0.1,22.9,23.1,0.8,4.5,15,5,0.013,0.1,1.58E-05,38723795.48,12841940.72,25881854.76
S1298,0.575,0.1,22.9,23.1,0.8,4.5,15,5,0.013,0.1,0.000709,53209870.38,27338203.92,25871666.46
S1299,0.575,0.1,22.9,23.1,0.8,4.5,15,5,0.013,1,1.58E-05,39072073.99,13201163.39,25870910.59
S1300,0.575,0.1,22.9,23.1,0.8,4.5,15,5,0.013,1,0.000709,53918703.87,28058220.4,25860483.47
S1301,0.575,0.1,22.9,23.1,0.8,4.5,15,5,0.103,0.1,1.58E-05,41593573.72,15214529.32,26379044.4
S1302,0.575,0.1,22.9,23.1,0.8,4.5,15,5,0.103,0.1,0.000709,55932319.42,29537951.2,26394368.23
S1303,0.575,0.1,22.9,23.1,0.8,4.5,15,5,0.103,1,1.58E-05,42089417.15,15718310.42,26371106.72
S1304,0.575,0.1,22.9,23.1,0.8,4.5,15,5,0.103,1,0.000709,56739789.43,30363379.2,26376410.23
S1305,0.575,0.1,22.9,23.1,0.8,4.5,15,15,0.013,0.1,1.58E-05,48540076.28,10467327.98,38072748.3
S1306,0.575,0.1,22.9,23.1,0.8,4.5,15,15,0.013,0.1,0.000709,63329944.57,25223490.92,38106453.65
S1307,0.575,0.1,22.9,23.1,0.8,4.5,15,15,0.013,1,1.58E-05,48953161.23,10875477.77,38077683.46
S1308,0.575,0.1,22.9,23.1,0.8,4.5,15,15,0.013,1,0.000709,63334310.6,25252224.83,38082085.77
S1309,0.575,0.1,22.9,23.1,0.8,4.5,15,15,0.103,0.1,1.58E-05,50535017.77,11957344.94,38577672.83
S1310,0.575,0.1,22.9,23.1,0.8,4.5,15,15,0.103,0.1,0.000709,65302181.35,26701027.02,38601154.33
S1311,0.575,0.1,22.9,23.1,0.8,4.5,15,15,0.103,1,1.58E-05,50876757.21,12287439.55,38589317.65
S1312,0.575,0.1,22.9,23.1,0.8,4.5,15,15,0.103,1,0.000709,65805094.13,27221856.87,38583237.26
S1313,0.575,0.1,22.9,23.1,0.8,5.5,5,5,0.013,0.1,1.58E-05,30739670.29,17525619.12,13214051.17
S1314,0.575,0.1,22.9,23.1,0.8,5.5,5,5,0.013,0.1,0.000709,45394996.59,32171799.3,13223197.3
S1315,0.575,0.1,22.9,23.1,0.8,5.5,5,5,0.013,1,1.58E-05,33190681.3,19971978.75,13218702.55
S1316,0.575,0.1,22.9,23.1,0.8,5.5,5,5,0.013,1,0.000709,46179262.43,32960807.68,13218454.75
S1317,0.575,0.1,22.9,23.1,0.8,5.5,5,5,0.103,0.1,1.58E-05,33716844.23,20080138.78,13636705.45
S1318,0.575,0.1,22.9,23.1,0.8,5.5,5,5,0.103,0.1,0.000709,48248216.28,34608784.14,13639432.15
S1319,0.575,0.1,22.9,23.1,0.8,5.5,5,5,0.103,1,1.58E-05,34322236.34,20688756.67,13633479.67
S1320,0.575,0.1,22.9,23.1,0.8,5.5,5,5,0.103,1,0.000709,49114775.41,35474161.06,13640614.35
S1321,0.575,0.1,22.9,23.1,0.8,5.5,5,15,0.013,0.1,1.58E-05,38130773.2,12880548.7,25250224.5
S1322,0.575,0.1,22.9,23.1,0.8,5.5,5,15,0.013,0.1,0.000709,52948176.13,27681271.43,25266904.7
S1323,0.575,0.1,22.9,23.1,0.8,5.5,5,15,0.013,1,1.58E-05,38649861.17,13393535.28,25256325.89
S1324,0.575,0.1,22.9,23.1,0.8,5.5,5,15,0.013,1,0.000709,53551683.75,28297609.41,25254074.35
S1325,0.575,0.1,22.9,23.1,0.8,5.5,5,15,0.103,0.1,1.58E-05,40805773.92,15129909.07,25675864.84
S1326,0.575,0.1,22.9,23.1,0.8,5.5,5,15,0.103,0.1,0.000709,55445813.94,29762522.38,25683291.57
S1327,0.575,0.1,22.9,23.1,0.8,5.5,5,15,0.103,1,1.58E-05,41463813.33,15779054.25,25684759.08
S1328,0.575,0.1,22.9,23.1,0.8,5.5,5,15,0.103,1,0.000709,56169852.33,30495994.3,25673858.03
S1329,0.575,0.1,22.9,23.1,0.8,5.5,15,5,0.013,0.1,1.58E-05,37955484.7,12657022.27,25298462.43
S1330,0.575,0.1,22.9,23.1,0.8,5.5,15,5,0.013,0.1,0.000709,50940376.23,25662137.49,25278238.74
S1331,0.575,0.1,22.9,23.1,0.8,5.5,15,5,0.013,1,1.58E-05,38578393.53,13296081.2,25282312.34
S1332,0.575,0.1,22.9,23.1,0.8,5.5,15,5,0.013,1,0.000709,53456105.72,28173860.69,25282245.03
S1333,0.575,0.1,22.9,23.1,0.8,5.5,15,5,0.103,0.1,1.58E-05,40664074.19,14936089.56,25727984.63
S1334,0.575,0.1,22.9,23.1,0.8,5.5,15,5,0.103,0.1,0.000709,55339455.25,29632861.73,25706593.51
S1335,0.575,0.1,22.9,23.1,0.8,5.5,15,5,0.103,1,1.58E-05,41285623.67,15585844.67,25699779
S1336,0.575,0.1,22.9,23.1,0.8,5.5,15,5,0.103,1,0.000709,56032906.52,30344824.3,25688082.23
S1337,0.575,0.1,22.9,23.1,0.8,5.5,15,15,0.013,0.1,1.58E-05,47984210.99,10642931.84,37341279.15
S1338,0.575,0.1,22.9,23.1,0.8,5.5,15,15,0.013,0.1,0.000709,62530150.2,25196435.12,37333715.08
S1339,0.575,0.1,22.9,23.1,0.8,5.5,15,15,0.013,1,1.58E-05,48011578.65,10686510.52,37325068.13
S1340,0.575,0.1,22.9,23.1,0.8,5.5,15,15,0.013,1,0.000709,60935402.89,23610010.8,37325392.09
S1341,0.575,0.1,22.9,23.1,0.8,5.5,15,15,0.103,0.1,1.58E-05,49735272.55,11976252.48,37759020.06
S1342,0.575,0.1,22.9,23.1,0.8,5.5,15,15,0.103,0.1,0.000709,64628741.89,26874071.92,37754669.97
S1343,0.575,0.1,22.9,23.1,0.8,5.5,15,15,0.103,1,1.58E-05,50245365.05,12505548.37,37739816.67
S1344,0.575,0.1,22.9,23.1,0.8,5.5,15,15,0.103,1,0.000709,64843236.04,27098795.99,37744440.05
S1345,0.575,0.1,22.9,23.1,0.95,4.5,5,5,0.013,0.1,1.58E-05,28461295.55,14811670.93,13649624.62
S1346,0.575,0.1,22.9,23.1,0.95,4.5,5,5,0.013,0.1,0.000709,43103182.42,29461356.07,13641826.35
S1347,0.575,0.1,22.9,23.1,0.95,4.5,5,5,0.013,1,1.58E-05,29153426.67,15495076.32,13658350.35
S1348,0.575,0.1,22.9,23.1,0.95,4.5,5,5,0.013,1,0.000709,43855733.12,30206904.34,13648828.78
S1349,0.575,0.1,22.9,23.1,0.95,4.5,5,5,0.103,0.1,1.58E-05,31188606.77,17042955.26,14145651.51
S1350,0.575,0.1,22.9,23.1,0.95,4.5,5,5,0.103,0.1,0.000709,45790807.53,31625069.31,14165738.22
S1351,0.575,0.1,22.9,23.1,0.95,4.5,5,5,0.103,1,1.58E-05,31771341.59,17619293.47,14152048.12
S1352,0.575,0.1,22.9,23.1,0.95,4.5,5,5,0.103,1,0.000709,46413082.32,32271859.73,14141222.58
S1353,0.575,0.1,22.9,23.1,0.95,4.5,5,15,0.013,0.1,1.58E-05,36769139.21,10923931.61,25845207.6
S1354,0.575,0.1,22.9,23.1,0.95,4.5,5,15,0.013,0.1,0.000709,51445633.26,25609750.65,25835882.61
S1355,0.575,0.1,22.9,23.1,0.95,4.5,5,15,0.013,1,1.58E-05,37314015.86,11500222.65,25813793.21
S1356,0.575,0.1,22.9,23.1,0.95,4.5,5,15,0.013,1,0.000709,51739064.66,25908818.95,25830245.7
S1357,0.575,0.1,22.9,23.1,0.95,4.5,5,15,0.103,0.1,1.58E-05,39279973.23,12933835.92,26346137.31
S1358,0.575,0.1,22.9,23.1,0.95,4.5,5,15,0.103,0.1,0.000709,53788927.62,27431992.86,26356934.75
S1359,0.575,0.1,22.9,23.1,0.95,4.5,5,15,0.103,1,1.58E-05,39448274.47,13112110.72,26336163.75
S1360,0.575,0.1,22.9,23.1,0.95,4.5,5,15,0.103,1,0.000709,54481378.99,28158973.77,26322405.22
S1361,0.575,0.1,22.9,23.1,0.95,4.5,15,5,0.013,0.1,1.58E-05,36779864.97,10898765.44,25881099.53
S1362,0.575,0.1,22.9,23.1,0.95,4.5,15,5,0.013,0.1,0.000709,51454693.82,25575172.64,25879521.18
S1363,0.575,0.1,22.9,23.1,0.95,4.5,15,5,0.013,1,1.58E-05,37007018.5,11156940.31,25850078.19
S1364,0.575,0.1,22.9,23.1,0.95,4.5,15,5,0.013,1,0.000709,51968315.96,26100034.36,25868281.6
S1365,0.575,0.1,22.9,23.1,0.95,4.5,15,5,0.103,0.1,1.58E-05,39008489.04,12618248.74,26390240.3
S1366,0.575,0.1,22.9,23.1,0.95,4.5,15,5,0.103,0.1,0.000709,53879792.28,27478741.3,26401050.98
S1367,0.575,0.1,22.9,23.1,0.95,4.5,15,5,0.103,1,1.58E-05,39570203.23,13213402.28,26356800.95
S1368,0.575,0.1,22.9,23.1,0.95,4.5,15,5,0.103,1,0.000709,54251396.79,27861827.47,26389569.31
S1369,0.575,0.1,22.9,23.1,0.95,4.5,15,15,0.013,0.1,1.58E-05,46844033.47,8758186.062,38085847.41
S1370,0.575,0.1,22.9,23.1,0.95,4.5,15,15,0.013,0.1,0.000709,61750398.73,23652757.64,38097641.09
S1371,0.575,0.1,22.9,23.1,0.95,4.5,15,15,0.013,1,1.58E-05,47233472.54,9156550.83,38076921.71
S1372,0.575,0.1,22.9,23.1,0.95,4.5,15,15,0.013,1,0.000709,61897121.5,23822764.93,38074356.56
S1373,0.575,0.1,22.9,23.1,0.95,4.5,15,15,0.103,0.1,1.58E-05,48746363.79,10171702.98,38574660.81
S1374,0.575,0.1,22.9,23.1,0.95,4.5,15,15,0.103,0.1,0.000709,63518316.44,24921649.28,38596667.16
S1375,0.575,0.1,22.9,23.1,0.95,4.5,15,15,0.103,1,1.58E-05,49251357.8,10662067.1,38589290.7
S1376,0.575,0.1,22.9,23.1,0.95,4.5,15,15,0.103,1,0.000709,63647302.01,25094163.09,38553138.91
S1377,0.575,0.1,22.9,23.1,0.95,5.5,5,5,0.013,0.1,1.58E-05,28014681.79,14785660.97,13229020.83
S1378,0.575,0.1,22.9,23.1,0.95,5.5,5,5,0.013,0.1,0.000709,42779235.89,29549150.62,13230085.26
S1379,0.575,0.1,22.9,23.1,0.95,5.5,5,5,0.013,1,1.58E-05,28648491.38,15431413.31,13217078.07
S1380,0.575,0.1,22.9,23.1,0.95,5.5,5,5,0.013,1,0.000709,43472267.79,30265310.42,13206957.38
S1381,0.575,0.1,22.9,23.1,0.95,5.5,5,5,0.103,0.1,1.58E-05,30544078.18,16895190.73,13648887.45
S1382,0.575,0.1,22.9,23.1,0.95,5.5,5,5,0.103,0.1,0.000709,45150103,31501797.9,13648305.11
S1383,0.575,0.1,22.9,23.1,0.95,5.5,5,5,0.103,1,1.58E-05,31244451.07,17609338.76,13635112.31
S1384,0.575,0.1,22.9,23.1,0.95,5.5,5,5,0.103,1,0.000709,45740565.12,32119747.77,13620817.35
S1385,0.575,0.1,22.9,23.1,0.95,5.5,5,15,0.013,0.1,1.58E-05,36269269.88,11008721.66,25260548.21
S1386,0.575,0.1,22.9,23.1,0.95,5.5,5,15,0.013,0.1,0.000709,50941330.71,25674552.79,25266777.92
S1387,0.575,0.1,22.9,23.1,0.95,5.5,5,15,0.013,1,1.58E-05,36577036.1,11327723.18,25249312.91
S1388,0.575,0.1,22.9,23.1,0.95,5.5,5,15,0.013,1,0.000709,51334814.2,26085656,25249158.2
S1389,0.575,0.1,22.9,23.1,0.95,5.5,5,15,0.103,0.1,1.58E-05,38540773.48,12855140.68,25685632.8
S1390,0.575,0.1,22.9,23.1,0.95,5.5,5,15,0.103,0.1,0.000709,53139758.3,27462476.75,25677281.55
S1391,0.575,0.1,22.9,23.1,0.95,5.5,5,15,0.103,1,1.58E-05,39091039.02,13426553.36,25664485.66
S1392,0.575,0.1,22.9,23.1,0.95,5.5,5,15,0.103,1,0.000709,53751309.9,28084958.61,25666351.28
S1393,0.575,0.1,22.9,23.1,0.95,5.5,15,5,0.013,0.1,1.58E-05,35995246.23,10709008.69,25286237.54
S1394,0.575,0.1,22.9,23.1,0.95,5.5,15,5,0.013,0.1,0.000709,50708739.92,25409681.94,25299057.98
S1395,0.575,0.1,22.9,23.1,0.95,5.5,15,5,0.013,1,1.58E-05,36587976.66,11308396.35,25279580.31
S1396,0.575,0.1,22.9,23.1,0.95,5.5,15,5,0.013,1,0.000709,51478364.83,26203711.43,25274653.4
S1397,0.575,0.1,22.9,23.1,0.95,5.5,15,5,0.103,0.1,1.58E-05,38358199.83,12649769.05,25708430.77
S1398,0.575,0.1,22.9,23.1,0.95,5.5,15,5,0.103,0.1,0.000709,53128640.75,27444049.04,25684591.7
S1399,0.575,0.1,22.9,23.1,0.95,5.5,15,5,0.103,1,1.58E-05,38996851.03,13309029.03,25687821.99
S1400,0.575,0.1,22.9,23.1,0.95,5.5,15,5,0.103,1,0.000709,53523509.27,27812628.53,25710880.74
S1401,0.575,0.1,22.9,23.1,0.95,5.5,15,15,0.013,0.1,1.58E-05,46158923.61,8823153.846,37335769.76
S1402,0.575,0.1,22.9,23.1,0.95,5.5,15,15,0.013,0.1,0.000709,61025434.58,23678371.62,37347062.96
S1403,0.575,0.1,22.9,23.1,0.95,5.5,15,15,0.013,1,1.58E-05,46526845.92,9190090.873,37336755.05
S1404,0.575,0.1,22.9,23.1,0.95,5.5,15,15,0.013,1,0.000709,61204892.69,23883885.82,37321006.87
S1405,0.575,0.1,22.9,23.1,0.95,5.5,15,15,0.103,0.1,1.58E-05,47998281.31,10252408.39,37745872.92
S1406,0.575,0.1,22.9,23.1,0.95,5.5,15,15,0.103,0.1,0.000709,62599371.63,24856416.03,37742955.6
S1407,0.575,0.1,22.9,23.1,0.95,5.5,15,15,0.103,1,1.58E-05,48209342.91,10467836.65,37741506.26
S1408,0.575,0.1,22.9,23.1,0.95,5.5,15,15,0.103,1,0.000709,62971510.55,25241172.6,37730337.95
S1409,0.575,0.1,22.9,26,0.8,4.5,5,5,0.013,0.1,1.58E-05,30079153.9,17394329.16,12684824.74
S1410,0.575,0.1,22.9,26,0.8,4.5,5,5,0.013,0.1,0.000709,44931000.76,32252524.08,12678476.68
S1411,0.575,0.1,22.9,26,0.8,4.5,5,5,0.013,1,1.58E-05,30951198.9,18283113.8,12668085.1
S1412,0.575,0.1,22.9,26,0.8,4.5,5,5,0.013,1,0.000709,45700707.49,33041017.83,12659689.66
S1413,0.575,0.1,22.9,26,0.8,4.5,5,5,0.103,0.1,1.58E-05,33079521.32,20122665.15,12956856.18
S1414,0.575,0.1,22.9,26,0.8,4.5,5,5,0.103,0.1,0.000709,47690116.69,34718184.13,12971932.56
S1415,0.575,0.1,22.9,26,0.8,4.5,5,5,0.103,1,1.58E-05,33697428.36,20750735.44,12946692.92
S1416,0.575,0.1,22.9,26,0.8,4.5,5,5,0.103,1,0.000709,48458650.51,35503207.98,12955442.54
S1417,0.575,0.1,22.9,26,0.8,4.5,5,15,0.013,0.1,1.58E-05,37738212.52,12962802.71,24775409.8
S1418,0.575,0.1,22.9,26,0.8,4.5,5,15,0.013,0.1,0.000709,52300680.83,27526507.63,24774173.2
S1419,0.575,0.1,22.9,26,0.8,4.5,5,15,0.013,1,1.58E-05,38260484.82,13504516.8,24755968.02
S1420,0.575,0.1,22.9,26,0.8,4.5,5,15,0.013,1,0.000709,52980739.51,28230249.66,24750489.84
S1421,0.575,0.1,22.9,26,0.8,4.5,5,15,0.103,0.1,1.58E-05,40399954.52,15335860.56,25064093.95
S1422,0.575,0.1,22.9,26,0.8,4.5,5,15,0.103,0.1,0.000709,55026453.8,29961791.52,25064662.28
S1423,0.575,0.1,22.9,26,0.8,4.5,5,15,0.103,1,1.58E-05,40909306.44,15861562.28,25047744.15
S1424,0.575,0.1,22.9,26,0.8,4.5,5,15,0.103,1,0.000709,55564710.53,30532328.92,25032381.61
S1425,0.575,0.1,22.9,26,0.8,4.5,15,5,0.013,0.1,1.58E-05,37444010.38,12626661.83,24817348.55
S1426,0.575,0.1,22.9,26,0.8,4.5,15,5,0.013,0.1,0.000709,52290304.46,27481532.04,24808772.42
S1427,0.575,0.1,22.9,26,0.8,4.5,15,5,0.013,1,1.58E-05,38044843.78,13260073.61,24784770.16
S1428,0.575,0.1,22.9,26,0.8,4.5,15,5,0.013,1,0.000709,52774777.04,27991459.58,24783317.46
S1429,0.575,0.1,22.9,26,0.8,4.5,15,5,0.103,0.1,1.58E-05,40179745.74,15082597.84,25097147.89
S1430,0.575,0.1,22.9,26,0.8,4.5,15,5,0.103,0.1,0.000709,54918713.74,29814241.52,25104472.21
S1431,0.575,0.1,22.9,26,0.8,4.5,15,5,0.103,1,1.58E-05,40752425.33,15672145.51,25080279.81
S1432,0.575,0.1,22.9,26,0.8,4.5,15,5,0.103,1,0.000709,55554266.83,30470430.14,25083836.69
S1433,0.575,0.1,22.9,26,0.8,4.5,15,15,0.013,0.1,1.58E-05,47619234.61,10675550.83,36943683.78
S1434,0.575,0.1,22.9,26,0.8,4.5,15,15,0.013,0.1,0.000709,62108803.99,25148294.48,36960509.51
S1435,0.575,0.1,22.9,26,0.8,4.5,15,15,0.013,1,1.58E-05,47738091.16,10810153.22,36927937.93
S1436,0.575,0.1,22.9,26,0.8,4.5,15,15,0.013,1,0.000709,62438125.26,25515427.06,36922698.21
S1437,0.575,0.1,22.9,26,0.8,4.5,15,15,0.103,0.1,1.58E-05,49408117.45,12163087.02,37245030.43
S1438,0.575,0.1,22.9,26,0.8,4.5,15,15,0.103,0.1,0.000709,64039377.35,26799352.81,37240024.54
S1439,0.575,0.1,22.9,26,0.8,4.5,15,15,0.103,1,1.58E-05,49583985.53,12381439.72,37202545.81
S1440,0.575,0.1,22.9,26,0.8,4.5,15,15,0.103,1,0.000709,64390113.63,27185604.67,37204508.96
S1441,0.575,0.1,22.9,26,0.8,5.5,5,5,0.013,0.1,1.58E-05,29983732.15,17550064.59,12433667.57
S1442,0.575,0.1,22.9,26,0.8,5.5,5,5,0.013,0.1,0.000709,44787252.59,32359303.14,12427949.45
S1443,0.575,0.1,22.9,26,0.8,5.5,5,5,0.013,1,1.58E-05,30700566.26,18283923.3,12416642.96
S1444,0.575,0.1,22.9,26,0.8,5.5,5,5,0.013,1,0.000709,45252832.69,32837133.77,12415698.92
S1445,0.575,0.1,22.9,26,0.8,5.5,5,5,0.103,0.1,1.58E-05,32683178.55,20006434.95,12676743.6
S1446,0.575,0.1,22.9,26,0.8,5.5,5,5,0.103,0.1,0.000709,47455736.85,34788911.74,12666825.11
S1447,0.575,0.1,22.9,26,0.8,5.5,5,5,0.103,1,1.58E-05,35158297.96,22508781.28,12649516.68
S1448,0.575,0.1,22.9,26,0.8,5.5,5,5,0.103,1,0.000709,48092442.07,35433800.27,12658641.8
S1449,0.575,0.1,22.9,26,0.8,5.5,5,15,0.013,0.1,1.58E-05,37301674.46,12902667.87,24399006.6
S1450,0.575,0.1,22.9,26,0.8,5.5,5,15,0.013,0.1,0.000709,50157783.98,25772547.02,24385236.96
S1451,0.575,0.1,22.9,26,0.8,5.5,5,15,0.013,1,1.58E-05,37775191.33,13403344.19,24371847.14
S1452,0.575,0.1,22.9,26,0.8,5.5,5,15,0.013,1,0.000709,52589323.9,28220545.63,24368778.27
S1453,0.575,0.1,22.9,26,0.8,5.5,5,15,0.103,0.1,1.58E-05,39915122.5,15296467.3,24618655.2
S1454,0.575,0.1,22.9,26,0.8,5.5,5,15,0.103,0.1,0.000709,54493344.82,29859604.61,24633740.22
S1455,0.575,0.1,22.9,26,0.8,5.5,5,15,0.103,1,1.58E-05,42165748.89,17556645.13,24609103.75
S1456,0.575,0.1,22.9,26,0.8,5.5,5,15,0.103,1,0.000709,54993852.27,30379949.01,24613903.26
S1457,0.575,0.1,22.9,26,0.8,5.5,15,5,0.013,0.1,1.58E-05,37209758.2,12785511.11,24424247.09
S1458,0.575,0.1,22.9,26,0.8,5.5,15,5,0.013,0.1,0.000709,51944992.76,27535539.65,24409453.11
S1459,0.575,0.1,22.9,26,0.8,5.5,15,5,0.013,1,1.58E-05,39487271.58,15086144.58,24401127
S1460,0.575,0.1,22.9,26,0.8,5.5,15,5,0.013,1,0.000709,52258038.12,27867604.87,24390433.24
S1461,0.575,0.1,22.9,26,0.8,5.5,15,5,0.103,0.1,1.58E-05,39605427.18,14934726.76,24670700.43
S1462,0.575,0.1,22.9,26,0.8,5.5,15,5,0.103,0.1,0.000709,54434937.59,29778326.29,24656611.31
S1463,0.575,0.1,22.9,26,0.8,5.5,15,5,0.103,1,1.58E-05,40257234.43,15616548.17,24640686.26
S1464,0.575,0.1,22.9,26,0.8,5.5,15,5,0.103,1,0.000709,54603517.37,29968361.06,24635156.32
S1465,0.575,0.1,22.9,26,0.8,5.5,15,15,0.013,0.1,1.58E-05,46841968.35,10419346,36422622.36
S1466,0.575,0.1,22.9,26,0.8,5.5,15,15,0.013,0.1,0.000709,61581409.86,25155959.74,36425450.12
S1467,0.575,0.1,22.9,26,0.8,5.5,15,15,0.013,1,1.58E-05,47154861.79,10774438.16,36380423.62
S1468,0.575,0.1,22.9,26,0.8,5.5,15,15,0.013,1,0.000709,61869551.81,25481061.76,36388490.06
S1469,0.575,0.1,22.9,26,0.8,5.5,15,15,0.103,0.1,1.58E-05,48828173.19,12177296.33,36650876.86
S1470,0.575,0.1,22.9,26,0.8,5.5,15,15,0.103,0.1,0.000709,63160448.76,26505449.82,36654998.93
S1471,0.575,0.1,22.9,26,0.8,5.5,15,15,0.103,1,1.58E-05,49108636.4,12488375.27,36620261.14
S1472,0.575,0.1,22.9,26,0.8,5.5,15,15,0.103,1,0.000709,63707323.63,27084936.21,36622387.42
S1473,0.575,0.1,22.9,26,0.95,4.5,5,5,0.013,0.1,1.58E-05,27502474.18,14832059.11,12670415.07
S1474,0.575,0.1,22.9,26,0.95,4.5,5,5,0.013,0.1,0.000709,42172571.67,29499409.8,12673161.87
S1475,0.575,0.1,22.9,26,0.95,4.5,5,5,0.013,1,1.58E-05,28199421.25,15540229.73,12659191.52
S1476,0.575,0.1,22.9,26,0.95,4.5,5,5,0.013,1,0.000709,42779233.74,30112292.32,12666941.42
S1477,0.575,0.1,22.9,26,0.95,4.5,5,5,0.103,0.1,1.58E-05,31474446.15,18534592.45,12939853.7
S1478,0.575,0.1,22.9,26,0.95,4.5,5,5,0.103,0.1,0.000709,44417910.06,31456604.74,12961305.33
S1479,0.575,0.1,22.9,26,0.95,4.5,5,5,0.103,1,1.58E-05,30417038.11,17464939.12,12952098.99
S1480,0.575,0.1,22.9,26,0.95,4.5,5,5,0.103,1,0.000709,45118320.93,32159844.75,12958476.18
S1481,0.575,0.1,22.9,26,0.95,4.5,5,15,0.013,0.1,1.58E-05,35721349.8,10948178.77,24773171.03
S1482,0.575,0.1,22.9,26,0.95,4.5,5,15,0.013,0.1,0.000709,50414409.15,25652570.97,24761838.18
S1483,0.575,0.1,22.9,26,0.95,4.5,5,15,0.013,1,1.58E-05,36110624.45,11355716.17,24754908.28
S1484,0.575,0.1,22.9,26,0.95,4.5,5,15,0.013,1,0.000709,50801540.68,26054040.58,24747500.1
S1485,0.575,0.1,22.9,26,0.95,4.5,5,15,0.103,0.1,1.58E-05,38103874.71,13031939.11,25071935.6
S1486,0.575,0.1,22.9,26,0.95,4.5,5,15,0.103,0.1,0.000709,52571713.53,27501086.64,25070626.89
S1487,0.575,0.1,22.9,26,0.95,4.5,5,15,0.103,1,1.58E-05,38452816.7,13413636.3,25039180.39
S1488,0.575,0.1,22.9,26,0.95,4.5,5,15,0.103,1,0.000709,53057445.2,28019400.48,25038044.72
S1489,0.575,0.1,22.9,26,0.95,4.5,15,5,0.013,0.1,1.58E-05,35654714.6,10840008,24814706.61
